 1.580000e+00 	 1.840374e-05 	 2.231915e-05 	 4.174399e-05 	 8.968098e-05 	 -6.329893e-05 	 -6.341126e-05 	 1.441304e-05 	 8.600106e-05 	 -9.142524e-05 	  # time, transVel[0], rotVel[0], transVel[1], rotVel[1], center_coords[0], center[1] 
 1.600000e+00 	 1.858041e-05 	 2.196494e-05 	 4.153243e-05 	 9.011705e-05 	 -6.328718e-05 	 -6.245252e-05 	 1.478111e-05 	 8.683594e-05 	 -9.269122e-05 	  # time, transVel[0], rotVel[0], transVel[1], rotVel[1], center_coords[0], center[1] 
 1.620000e+00 	 1.875481e-05 	 2.162505e-05 	 4.132281e-05 	 9.053908e-05 	 -6.327352e-05 	 -6.150978e-05 	 1.515272e-05 	 8.766659e-05 	 -9.395696e-05 	  # time, transVel[0], rotVel[0], transVel[1], rotVel[1], center_coords[0], center[1] 
 1.640000e+00 	 1.892695e-05 	 2.129883e-05 	 4.111505e-05 	 9.094758e-05 	 -6.325804e-05 	 -6.058282e-05 	 1.552781e-05 	 8.849305e-05 	 -9.522244e-05 	  # time, transVel[0], rotVel[0], transVel[1], rotVel[1], center_coords[0], center[1] 
 1.660000e+00 	 1.909686e-05 	 2.098566e-05 	 4.090910e-05 	 9.134301e-05 	 -6.324080e-05 	 -5.967141e-05 	 1.590635e-05 	 8.931535e-05 	 -9.648760e-05 	  # time, transVel[0], rotVel[0], transVel[1], rotVel[1], center_coords[0], center[1] 
 1.680000e+00 	 1.926456e-05 	 2.068497e-05 	 4.070489e-05 	 9.172584e-05 	 -6.322184e-05 	 -5.877532e-05 	 1.628829e-05 	 9.013353e-05 	 -9.775241e-05 	  # time, transVel[0], rotVel[0], transVel[1], rotVel[1], center_coords[0], center[1] 
 1.700000e+00 	 1.943007e-05 	 2.039619e-05 	 4.050236e-05 	 9.209651e-05 	 -6.320125e-05 	 -5.789433e-05 	 1.667358e-05 	 9.094763e-05 	 -9.901685e-05 	  # time, transVel[0], rotVel[0], transVel[1], rotVel[1], center_coords[0], center[1] 
 1.720000e+00 	 1.959341e-05 	 2.011878e-05 	 4.030147e-05 	 9.245545e-05 	 -6.317907e-05 	 -5.702821e-05 	 1.706218e-05 	 9.175768e-05 	 -1.002809e-04 	  # time, transVel[0], rotVel[0], transVel[1], rotVel[1], center_coords[0], center[1] 
 1.740000e+00 	 1.975462e-05 	 1.985223e-05 	 4.010215e-05 	 9.280307e-05 	 -6.315535e-05 	 -5.617674e-05 	 1.745405e-05 	 9.256371e-05 	 -1.015445e-04 	  # time, transVel[0], rotVel[0], transVel[1], rotVel[1], center_coords[0], center[1] 
 1.760000e+00 	 1.991371e-05 	 1.959605e-05 	 3.990436e-05 	 9.313975e-05 	 -6.313017e-05 	 -5.533967e-05 	 1.784914e-05 	 9.336575e-05 	 -1.028076e-04 	  # time, transVel[0], rotVel[0], transVel[1], rotVel[1], center_coords[0], center[1] 
 1.780000e+00 	 2.007071e-05 	 1.934977e-05 	 3.970805e-05 	 9.346588e-05 	 -6.310355e-05 	 -5.451679e-05 	 1.824742e-05 	 9.416384e-05 	 -1.040702e-04 	  # time, transVel[0], rotVel[0], transVel[1], rotVel[1], center_coords[0], center[1] 
 1.800000e+00 	 2.022564e-05 	 1.911293e-05 	 3.951318e-05 	 9.378182e-05 	 -6.307556e-05 	 -5.370787e-05 	 1.864883e-05 	 9.495800e-05 	 -1.053322e-04 	  # time, transVel[0], rotVel[0], transVel[1], rotVel[1], center_coords[0], center[1] 
 1.820000e+00 	 2.037852e-05 	 1.888511e-05 	 3.931971e-05 	 9.408792e-05 	 -6.304625e-05 	 -5.291268e-05 	 1.905334e-05 	 9.574826e-05 	 -1.065937e-04 	  # time, transVel[0], rotVel[0], transVel[1], rotVel[1], center_coords[0], center[1] 
 1.840000e+00 	 2.052940e-05 	 1.866589e-05 	 3.912760e-05 	 9.438452e-05 	 -6.301565e-05 	 -5.213099e-05 	 1.946092e-05 	 9.653465e-05 	 -1.078547e-04 	  # time, transVel[0], rotVel[0], transVel[1], rotVel[1], center_coords[0], center[1] 
 1.860000e+00 	 2.067828e-05 	 1.845489e-05 	 3.893681e-05 	 9.467194e-05 	 -6.298382e-05 	 -5.136259e-05 	 1.987150e-05 	 9.731721e-05 	 -1.091150e-04 	  # time, transVel[0], rotVel[0], transVel[1], rotVel[1], center_coords[0], center[1] 
 1.880000e+00 	 2.082519e-05 	 1.825173e-05 	 3.874730e-05 	 9.495049e-05 	 -6.295081e-05 	 -5.060724e-05 	 2.028507e-05 	 9.809594e-05 	 -1.103747e-04 	  # time, transVel[0], rotVel[0], transVel[1], rotVel[1], center_coords[0], center[1] 
